Image,Quality band,Severity,Family,Technique ID,Technique,Metric domain,Role hint,Is image-processing technique,Notes,MSE,PSNR (dB),SSIM,Ridge coherence,Runtime (s),Delta PSNR vs degraded (dB),Delta PSNR vs common preprocessing (dB),PSNR delta to 28.17 dB,Binary foreground/ridge ratio,Connected components,Small components <20px,Largest component fraction,Fragmentation per 1000 ridge pixels,Skeleton pixels,Skeleton endpoints,Skeleton bifurcations,Ridge continuity proxy,Structural coherence,Reference ROI IoU proxy
422__M_Left_index_finger.BMP,Higher quality,0.55,Fingerprint Ridge Enhancement,G5,Log-Gabor,grayscale,M2 candidate,True,local selection from log-Gabor frequency/orientation bank,0.03677454484814406,14.34452693751016,0.5177195103080746,0.5713986158370972,0.35297449998324737,-0.9100732849148834,-0.9100732849148834,-13.825473062489841,,,,,,,,,,,
422__M_Left_index_finger.BMP,Higher quality,0.55,Fingerprint Ridge Enhancement,G6,STFT contextual enhancement,grayscale,M2 candidate,True,"32px blocks, band-pass contextual filtering",0.04782886867503285,13.203098916348573,0.3995248469102543,0.5111023783683777,0.06443470000522211,-2.051501306076471,-2.051501306076471,-14.966901083651429,,,,,,,,,,,
422__M_Left_index_finger.BMP,Higher quality,0.55,Fingerprint Ridge Enhancement,G7,Coherence-guided directional diffusion,grayscale,M2/M3 candidate,True,directional smoothing weighted by coherence,0.03109469012715232,15.073137667725803,0.5592540657555694,0.6095582246780396,0.33673759998055175,-0.181462554699241,-0.181462554699241,-13.096862332274199,,,,,,,,,,,
422__M_Left_index_finger.BMP,Higher quality,0.55,Fingerprint Ridge Enhancement,G8,Directional oriented filter-bank,grayscale,M2 candidate,True,orientation-selected elongated Gaussian smoothing,0.0302894526525333,15.187085745420942,0.5703501476459927,0.5873180627822876,0.10688259999733418,-0.06751447700410118,-0.06751447700410118,-12.98291425457906,,,,,,,,,,,
422__M_Left_index_finger.BMP,Higher quality,0.55,Segmentation,S1,Otsu thresholding,ridge map,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.5074005126953125,261.0,250.0,0.9389228224754333,7.848915887288365,7743.0,330.0,934.0,23.463636363636365,0.6125918626785278,
422__M_Left_index_finger.BMP,Higher quality,0.55,Segmentation,S2,Adaptive/local Sauvola thresholding,ridge map,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.3280487060546875,406.0,335.0,0.29224616289138794,18.884599283687614,7981.0,739.0,797.0,10.799729364005414,0.5970003008842468,
422__M_Left_index_finger.BMP,Higher quality,0.55,Segmentation,S3,Local variance foreground segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.87774658203125,5.0,3.0,0.9926987290382385,0.08692024198595369,2459.0,30.0,56.0,81.96666666666667,0.6161763668060303,0.87774658203125
422__M_Left_index_finger.BMP,Higher quality,0.55,Segmentation,S4,Coherence-based foreground segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.77252197265625,68.0,54.0,0.9839614629745483,1.3431302836375127,5656.0,122.0,273.0,46.36065573770492,0.6829515099525452,0.77252197265625
422__M_Left_index_finger.BMP,Higher quality,0.55,Segmentation,S5,Orientation-confidence segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.42181396484375,21.0,17.0,0.981804370880127,0.7596585154102157,3767.0,84.0,226.0,44.845238095238095,0.6916847825050354,0.42181396484375
422__M_Left_index_finger.BMP,Higher quality,0.55,Morphological Ridge Restoration,M3-1,Opening,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.2848663330078125,160.0,50.0,0.26021745800971985,8.570357276768975,3456.0,318.0,27.0,10.867924528301886,0.5907773375511169,
422__M_Left_index_finger.BMP,Higher quality,0.55,Morphological Ridge Restoration,M3-2,Closing,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.3238983154296875,59.0,0.0,0.24266265332698822,2.779478965468507,4488.0,231.0,115.0,19.428571428571427,0.5934917330741882,
422__M_Left_index_finger.BMP,Higher quality,0.55,Morphological Ridge Restoration,M3-3,Opening + Closing,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.288848876953125,128.0,39.0,0.25715795159339905,6.7617538298996305,3540.0,267.0,32.0,13.258426966292134,0.5907056331634521,
422__M_Left_index_finger.BMP,Higher quality,0.55,Morphological Ridge Restoration,M3-4,Morphological reconstruction,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.3106842041015625,78.0,1.0,0.2502332925796509,3.830853101517607,4821.0,390.0,214.0,12.361538461538462,0.5931763052940369,
422__M_Left_index_finger.BMP,Higher quality,0.55,Morphological Ridge Restoration,M3-5,Bridge / broken-ridge reconnection,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.2045440673828125,58.0,2.0,0.2895934283733368,4.32674375233122,4393.0,211.0,101.0,20.819905213270143,0.6025291085243225,
422__M_Left_index_finger.BMP,Higher quality,0.55,Morphological Ridge Restoration,M3-6,Remove small objects / isolated noise,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.306793212890625,71.0,0.0,0.25340694189071655,3.531284193773003,4716.0,368.0,206.0,12.815217391304348,0.5925604701042175,
422__M_Left_index_finger.BMP,Higher quality,0.55,Morphological Ridge Restoration,M3-7,Spur cleanup,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.187164306640625,76.0,13.0,0.1700635850429535,6.195988912440893,3904.0,199.0,43.0,19.618090452261306,0.6094442009925842,
422__M_Left_index_finger.BMP,Higher quality,0.55,Morphological Ridge Restoration,M3-8,Controlled ridge-restoration pipeline,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.1915130615234375,54.0,3.0,0.29423949122428894,4.302446020237431,4088.0,175.0,67.0,23.36,0.6046673059463501,
422__M_Left_index_finger.BMP,Higher quality,0.55,Thinning / Feature Extraction,T1,Standard skeletonisation,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.0623779296875,54.0,29.0,0.29892367124557495,13.209393346379647,4088.0,175.0,67.0,23.36,0.596127986907959,
422__M_Left_index_finger.BMP,Higher quality,0.55,Thinning / Feature Extraction,T2,Zhang-Suen thinning,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.06787109375,54.0,28.0,0.31092625856399536,12.140287769784171,4014.0,168.0,60.0,23.892857142857142,0.5977333188056946,
422__M_Left_index_finger.BMP,Higher quality,0.55,Thinning / Feature Extraction,T3,Guo-Hall thinning,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.0636749267578125,54.0,29.0,0.29595014452934265,12.940330697340043,4130.0,189.0,79.0,21.85185185185185,0.5908327698707581,
422__M_Left_index_finger.BMP,Higher quality,0.55,Thinning / Feature Extraction,T4,Morphological skeleton / medial axis,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.066070556640625,54.0,26.0,0.2928406596183777,12.471131639722863,4330.0,208.0,98.0,20.817307692307693,0.5916478037834167,
184__M_Right_index_finger.BMP,Higher quality,0.75,Control,CONTROL-DEGRADED,Degraded Input,grayscale,"Input condition/control, not a technique",False,"Input condition/control, not a technique",0.054350025105621494,12.648002509662726,0.3909409718803697,0.42632046341896057,0.0,0.0,0.0,-15.521997490337275,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Control,CONTROL-P0,Common Preprocessed Input P0,grayscale,"Common preprocessing control, not a member technique",False,"Common preprocessing control, not a member technique",0.054350025105621494,12.648002509662726,0.3909409718803697,0.42632046341896057,0.0,0.0,0.0,-15.521997490337275,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Denoising,D1,Gaussian filtering,grayscale,M1 candidate,True,sigma=0.65,0.05301270462743725,12.756200381654274,0.4369402784822812,0.5558911561965942,0.0009059999720193446,0.10819787199154796,0.10819787199154796,-15.413799618345728,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Denoising,D2,Median filtering,grayscale,M1 candidate,True,3x3 median,0.05361078919155588,12.707477995828418,0.4357905043773856,0.6052377223968506,0.009091600019019097,0.05947548616569165,0.05947548616569165,-15.462522004171584,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Denoising,D3,Bilateral filtering,grayscale,M1 candidate,True,"sigma_color=0.035, sigma_spatial=2.0",0.056448213579410086,12.483497976695864,0.36704254775127526,0.4159543216228485,0.12071489996742457,-0.16450453296686263,-0.16450453296686263,-15.686502023304138,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Denoising,D4,Non-local means,grayscale,M1 candidate,True,"patch_size=3, patch_distance=5, h=0.055",0.057371798048609424,12.413015389906182,0.3886932233622875,0.5268051028251648,0.058103299990762025,-0.23498711975654452,-0.23498711975654452,-15.75698461009382,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Denoising,D5,Wiener noise filtering,grayscale,M1 candidate,True,local window=5,0.05860623624605674,12.320561685698369,0.3800618349870334,0.631212592124939,0.005110600031912327,-0.32744082396435736,-0.32744082396435736,-15.849438314301633,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Denoising,D6,Wavelet denoising,grayscale,M1 candidate,True,db2 level=2 shrinkage,0.05384971263301912,12.68816609956103,0.40458338454214277,0.4972376525402069,0.0032112000044435263,0.04016358989830415,0.04016358989830415,-15.481833900438971,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Denoising,D7,Anisotropic diffusion,grayscale,M1 candidate,True,Perona-Malik style fixed parameters,0.05462178665364073,12.626340983902276,0.41830347682020974,0.519335925579071,0.006544399948325008,-0.021661525760450218,-0.021661525760450218,-15.543659016097726,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Restoration/Deblurring,R1,Wiener deconvolution,grayscale,M1 candidate,True,uses known synthetic Gaussian PSF formula; no clean pixels used,0.05093042482928517,12.930227011997337,0.43832963501002326,0.4842767119407654,0.0022903000353835523,0.2822245023346106,0.2822245023346106,-15.239772988002665,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Restoration/Deblurring,R2,Richardson-Lucy deconvolution,grayscale,M1 candidate,True,uses known synthetic Gaussian PSF formula; 8 iterations,0.052458139344599024,12.801871176096395,0.41703765274066523,0.46251681447029114,0.018837500014342368,0.15386866643366837,0.15386866643366837,-15.368128823903607,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Restoration/Deblurring,R3,Total variation restoration,grayscale,M1 candidate,True,TV Chambolle weight=0.045,0.056726636943451786,12.462129629573347,0.41260717260584284,0.5992389917373657,0.011159999994561076,-0.18587288008937897,-0.18587288008937897,-15.707870370426654,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Restoration/Deblurring,R4,Tikhonov regularised inverse restoration,grayscale,M1 candidate,True,uses known synthetic Gaussian PSF formula; lambda=0.025,0.052930296276212874,12.762956750477601,0.4138006850791013,0.46710893511772156,0.013064500002656132,0.11495424081487471,0.11495424081487471,-15.4070432495224,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Restoration/Deblurring,R5,Edge-preserving restoration,grayscale,M1 candidate,True,TV followed by bilateral filter,0.05706548887932172,12.436264577866464,0.40617511298458786,0.533139705657959,0.12280990002909675,-0.21173793179626266,-0.21173793179626266,-15.733735422133538,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Contrast Enhancement,C1,Global histogram equalisation,grayscale,M1 baseline candidate,True,global equalize_hist,0.04527781023664632,13.441145850251159,0.5153980463691363,0.4473824203014374,0.003590600041206926,0.7931433405884327,0.7931433405884327,-14.728854149748843,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Contrast Enhancement,C2,Adaptive histogram equalisation,grayscale,M1 baseline candidate,True,AHE-like un-clipped adaptive histogram equalisation,0.07534059084388044,11.229709782496775,0.5106667852748308,0.4427614212036133,0.005939599999692291,-1.4182927271659516,-1.4182927271659516,-16.940290217503225,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Contrast Enhancement,C3,CLAHE,grayscale,M1 baseline candidate,True,clip_limit=0.025,0.07501040255012059,11.248785038504973,0.5106614101813362,0.44262850284576416,0.005603099998552352,-1.399217471157753,-1.399217471157753,-16.92121496149503,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Contrast Enhancement,C4,Contrast stretching,grayscale,M1 candidate,True,2nd to 98th percentile,0.041315675588955283,13.838851413183697,0.4788167458243611,0.43638718128204346,0.0013930000131949782,1.1908489035209708,1.1908489035209708,-14.331148586816305,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Contrast Enhancement,C5,Gamma correction,grayscale,M1 candidate,True,gamma=0.85,0.054509867521258824,12.635248734640696,0.37911225337657406,0.4243919849395752,0.0009757999796420336,-0.012753775022030567,-0.012753775022030567,-15.534751265359306,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Contrast Enhancement,C6,Homomorphic filtering,grayscale,M1 candidate,True,log-domain high-frequency gain=0.70,0.06426760139281305,11.920079086053086,0.32820410136323247,0.42694661021232605,0.009997699991799891,-0.7279234236096404,-0.7279234236096404,-16.249920913946916,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G1,Ordinary Gabor filter,grayscale,M2 baseline,True,"fixed frequency=0.115, 8 orientations",0.06408722229641735,11.932285514379473,0.3374090488542781,0.4509148895740509,1.0081711999955587,-0.7157169952832536,-0.7157169952832536,-16.23771448562053,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G2,Literature-inspired Modified Gabor,grayscale,M2 literature technique,True,local orientation + local ridge frequency; exact article parameters unavailable,0.05292794330313826,12.763149816832492,0.40448337331410433,0.4474993944168091,2.0589374999981374,0.11514730716976551,0.11514730716976551,-15.40685018316751,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G3,Adaptive local-orientation Gabor,grayscale,M2 candidate,True,"local orientation, fixed frequency",0.051379587407232086,12.892093875644534,0.42121994901470666,0.4630082845687866,0.48723089997656643,0.24409136598180758,0.24409136598180758,-15.277906124355468,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G4,Adaptive orientation-frequency Gabor,grayscale,M2 candidate,True,local orientation + local frequency,0.05264395999673842,12.786514495603921,0.4072775615276119,0.4515542984008789,2.10682149999775,0.13851198594119474,0.13851198594119474,-15.38348550439608,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G5,Log-Gabor,grayscale,M2 candidate,True,local selection from log-Gabor frequency/orientation bank,0.05693611538446959,12.446121670562949,0.3606454245261238,0.4207676947116852,0.33453689998714253,-0.20188083909977728,-0.20188083909977728,-15.723878329437053,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G6,STFT contextual enhancement,grayscale,M2 candidate,True,"32px blocks, band-pass contextual filtering",0.06643766804608506,11.775856196356173,0.2700063761192936,0.3653576970100403,0.06178640003781766,-0.872146313306553,-0.872146313306553,-16.39414380364383,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G7,Coherence-guided directional diffusion,grayscale,M2/M3 candidate,True,directional smoothing weighted by coherence,0.05442812096081203,12.641766587095098,0.38681139848817386,0.46550092101097107,0.3916439999593422,-0.0062359225676278385,-0.0062359225676278385,-15.528233412904903,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Fingerprint Ridge Enhancement,G8,Directional oriented filter-bank,grayscale,M2 candidate,True,orientation-selected elongated Gaussian smoothing,0.05434375299137862,12.648503724112395,0.3898157858311436,0.441142737865448,0.12891680002212524,0.0005012144496685522,0.0005012144496685522,-15.521496275887607,,,,,,,,,,,
184__M_Right_index_finger.BMP,Higher quality,0.75,Segmentation,S1,Otsu thresholding,ridge map,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.4423370361328125,493.0,447.0,0.8387319445610046,17.006450722687916,10909.0,791.0,1946.0,13.791403286978507,0.47253793478012085,
184__M_Right_index_finger.BMP,Higher quality,0.75,Segmentation,S2,Adaptive/local Sauvola thresholding,ridge map,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.240966796875,1006.0,859.0,0.26171478629112244,63.70314083080041,9004.0,1206.0,1051.0,7.466003316749585,0.47019532322883606,
184__M_Right_index_finger.BMP,Higher quality,0.75,Segmentation,S3,Local variance foreground segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.974151611328125,3.0,2.0,0.9999686479568481,0.046991009053601075,2241.0,12.0,94.0,186.75,0.4312230944633484,0.974151611328125
184__M_Right_index_finger.BMP,Higher quality,0.75,Segmentation,S4,Coherence-based foreground segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.6151580810546875,129.0,96.0,0.9492000341415405,3.1998015626937866,5416.0,211.0,274.0,25.66824644549763,0.5642638206481934,0.6151580810546875
184__M_Right_index_finger.BMP,Higher quality,0.75,Segmentation,S5,Orientation-confidence segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.38250732421875,101.0,79.0,0.6413355469703674,4.029041008456996,4339.0,269.0,296.0,16.130111524163567,0.5493342876434326,0.38250732421875
184__M_Right_index_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-1,Opening,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.161224365234375,193.0,90.0,0.3427976667881012,18.2661366647738,1876.0,306.0,1.0,6.130718954248366,0.4665548503398895,
184__M_Right_index_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-2,Closing,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.2019195556640625,124.0,1.0,0.35562607645988464,9.37051311116149,2837.0,293.0,43.0,9.68259385665529,0.47772130370140076,
184__M_Right_index_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-3,Opening + Closing,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.1631011962890625,174.0,74.0,0.36626437306404114,16.278417064271682,1921.0,297.0,2.0,6.468013468013468,0.4671257734298706,
184__M_Right_index_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-4,Morphological reconstruction,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.1900177001953125,141.0,4.0,0.32048502564430237,11.322572874006264,3341.0,455.0,154.0,7.3428571428571425,0.4754897654056549,
184__M_Right_index_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-5,Bridge / broken-ridge reconnection,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.132232666015625,123.0,5.0,0.19120702147483826,14.193399492268636,2721.0,277.0,32.0,9.823104693140793,0.4776327610015869,
184__M_Right_index_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-6,Remove small objects / isolated noise,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.1781768798828125,111.0,0.0,0.34178298711776733,9.505866232765266,3028.0,375.0,134.0,8.074666666666667,0.4707833230495453,
184__M_Right_index_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-7,Spur cleanup,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.114501953125,136.0,48.0,0.24573560059070587,18.12366737739872,2258.0,272.0,2.0,8.301470588235293,0.4790760278701782,
184__M_Right_index_finger.BMP,Higher quality,0.75,Morphological Ridge Restoration,M3-8,Controlled ridge-restoration pipeline,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.112945556640625,103.0,13.0,0.22007565200328827,13.915158065387732,2328.0,216.0,14.0,10.777777777777779,0.4720536172389984,
184__M_Right_index_finger.BMP,Higher quality,0.75,Thinning / Feature Extraction,T1,Standard skeletonisation,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.0355224609375,103.0,73.0,0.23410652577877045,44.243986254295535,2328.0,216.0,14.0,10.777777777777779,0.45994022488594055,
184__M_Right_index_finger.BMP,Higher quality,0.75,Thinning / Feature Extraction,T2,Zhang-Suen thinning,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.0367431640625,103.0,70.0,0.22632890939712524,42.77408637873754,2233.0,215.0,12.0,10.386046511627907,0.4622739851474762,
