Category,Category order,Image,Path,Real pair candidate path,Real pair candidate exists,Pairing used for metrics,Selection rule,Family,Technique ID,Technique,Output domain,Purpose,Is enhancement technique,Runtime (s),Ridge coherence,Local contrast,Foreground/background separation proxy,Foreground usable-area ratio,Ridge coverage in foreground,Detected ridge endings,Detected bifurcations,Ridge pixels,Connected components,Small connected components <20px,Largest component fraction,Fragmentation per 1000 ridge pixels,Skeleton pixels,Skeleton endpoints,Skeleton bifurcations,Ridge continuity proxy,Delta Ridge coherence vs P0,Delta Local contrast vs P0,Delta Foreground/background separation proxy vs P0,Delta Ridge coverage in foreground vs P0,Delta Fragmentation per 1000 ridge pixels vs P0,Delta Small connected components <20px vs P0,Delta Ridge continuity proxy vs P0
Hard,4,40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Real\40__F_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R4,Directional Oriented Filter-Bank,grayscale,orientation-selected ridge-flow filtering,True,0.0947357999975793,0.5576163530349731,0.14106625318527222,0.14106625318527222,1.0,0.3062591552734375,188.0,98.0,20071.0,53.0,1.0,0.4448707103729248,2.640625778486373,3757.0,188.0,98.0,19.98404255319149,0.0069037675857543945,-0.002153635025024414,-0.002153635025024414,-0.0012054443359375,-0.08890275749377574,-1.0,-0.05851063829787151
Hard,4,40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Real\40__F_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Restoration / Denoising Supporting Candidate,SUP-D1,Wiener Deconvolution,grayscale,supporting restoration; assumes mild Gaussian PSF because direct Altered blur is not known,True,0.0019248999888077378,0.5797370672225952,0.14569643139839172,0.14569643139839172,1.0,0.3097381591796875,192.0,96.0,20299.0,57.0,0.0,0.3191782832145691,2.8080200995122913,3783.0,192.0,96.0,19.703125,0.029024481773376465,0.0024765431880950928,0.0024765431880950928,0.0022735595703125,0.07849156353214237,-2.0,-0.3394281914893611
Hard,4,40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Real\40__F_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Restoration / Denoising Supporting Candidate,SUP-D2,Wavelet Denoising,grayscale,supporting denoising without clean-reference use,True,0.0029309000237844884,0.5528296232223511,0.1430724859237671,0.1430724859237671,1.0,0.3071136474609375,192.0,99.0,20127.0,56.0,1.0,0.3259800374507904,2.7823321905897553,3771.0,192.0,99.0,19.640625,0.0021170377731323242,-0.00014740228652954102,-0.00014740228652954102,-0.0003509521484375,0.052803654609606454,-1.0,-0.4019281914893611
Hard,4,40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Real\40__F_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Restoration / Denoising Supporting Candidate,SUP-D3,Total Variation Restoration,grayscale,supporting edge-preserving smoothing,True,0.007072799955494702,0.6173192262649536,0.13040737807750702,0.13040737807750702,1.0,0.2991943359375,181.0,81.0,19608.0,56.0,0.0,0.33083435893058777,2.8559771521827826,3433.0,181.0,81.0,18.96685082872928,0.06660664081573486,-0.012812510132789612,-0.012812510132789612,-0.008270263671875,0.1264486162026337,-2.0,-1.0757023627600795
Hard,4,40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Real\40__F_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-2,Closing,binary ridge map,binary ridge-structure restoration,True,0.010922340000979603,0.5507125854492188,0.14321988821029663,0.14321988821029663,1.0,0.3126373291015625,174.0,122.0,20489.0,44.0,1.0,0.32222166657447815,2.1474937771487137,3806.0,174.0,122.0,21.873563218390803,0.0,0.0,0.0,0.0051727294921875,-0.5820347588314352,-1.0,1.831010026901442
Hard,4,40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Real\40__F_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-3,Opening + Closing,binary ridge map,binary ridge-structure restoration,True,0.010922340000979603,0.5507125854492188,0.14321988821029663,0.14321988821029663,1.0,0.302093505859375,201.0,84.0,19798.0,69.0,9.0,0.32533589005470276,3.485200525305587,3382.0,201.0,84.0,16.82587064676617,0.0,0.0,0.0,-0.00537109375,0.755671989325438,7.0,-3.2166825447231915
Hard,4,40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Real\40__F_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-4,Morphological reconstruction,binary ridge map,binary ridge-structure restoration,True,0.010922340000979603,0.5507125854492188,0.14321988821029663,0.14321988821029663,1.0,0.307464599609375,188.0,97.0,20150.0,55.0,2.0,0.32570719718933105,2.729528535980149,3768.0,188.0,97.0,20.04255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hard,4,40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Real\40__F_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-6,Remove small objects / isolated noise,binary ridge map,binary ridge-structure restoration,True,0.010922340000979603,0.5507125854492188,0.14321988821029663,0.14321988821029663,1.0,0.3062286376953125,180.0,97.0,20069.0,51.0,0.0,0.3270217776298523,2.5412327470227716,3740.0,180.0,97.0,20.77777777777778,0.0,0.0,0.0,-0.0012359619140625,-0.1882957889573773,-2.0,0.7352245862884175
Hard,4,40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Real\40__F_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-8,Controlled ridge-restoration pipeline,binary ridge map,binary ridge-structure restoration,True,0.010922340000979603,0.5507125854492188,0.14321988821029663,0.14321988821029663,1.0,0.160675048828125,148.0,98.0,10530.0,40.0,8.0,0.2330484390258789,3.7986704653371324,3497.0,148.0,98.0,23.62837837837838,0.0,0.0,0.0,-0.14678955078125,1.0691419293569835,6.0,3.585825186889018
Hard,4,40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Real\40__F_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M4 / Thinning,M4-T1,Morphological Skeleton,skeleton,skeletonised ridge analysis output,True,0.04160220001358539,0.5507125854492188,0.14321988821029663,0.14321988821029663,1.0,0.0533599853515625,148.0,98.0,3497.0,40.0,24.0,0.2370603382587433,11.43837575064341,3497.0,148.0,98.0,23.62837837837838,0.0,0.0,0.0,-0.2541046142578125,8.70884721466326,22.0,3.585825186889018
Hard,4,40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\40__F_Right_little_finger_Obl.BMP,data\SOCOFing\Real\40__F_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M4 / Thinning,M4-T2,Medial Axis,skeleton,medial-axis skeleton analysis output,True,0.04160220001358539,0.5507125854492188,0.14321988821029663,0.14321988821029663,1.0,0.055511474609375,169.0,117.0,3638.0,40.0,21.0,0.22842220962047577,10.995052226498077,3638.0,169.0,117.0,21.526627218934912,0.0,0.0,0.0,-0.251953125,8.265523690517927,19.0,1.4840740274455513
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Input / Common Preprocessing Control,P0,Original Altered Input after P0,grayscale,"input condition and neutral preprocessing control, not enhancement",False,0.0,0.6989280581474304,0.1772633045911789,0.1772633045911789,1.0,0.362823486328125,185.0,89.0,23778.0,51.0,0.0,0.27655816078186035,2.144839767852637,4421.0,185.0,89.0,23.897297297297296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C1,CLAHE,grayscale,local contrast enhancement baseline,True,0.006599599961191416,0.7508617639541626,0.20863768458366394,0.20863768458366394,1.0,0.37896728515625,195.0,93.0,24836.0,52.0,0.0,0.3569818139076233,2.0937349009502335,4834.0,195.0,93.0,24.78974358974359,0.05193370580673218,0.031374379992485046,0.031374379992485046,0.016143798828125,-0.05110486690240368,0.0,0.8924462924462944
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C2,Contrast Stretching,grayscale,global contrast expansion,True,0.0008359000203199685,0.6989280581474304,0.1772633045911789,0.1772633045911789,1.0,0.362823486328125,185.0,89.0,23778.0,51.0,0.0,0.27655816078186035,2.144839767852637,4421.0,185.0,89.0,23.897297297297296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C3,Global Histogram Equalization,grayscale,global histogram redistribution baseline,True,0.00212760001886636,0.6955236196517944,0.14671722054481506,0.14671722054481506,1.0,0.3618621826171875,217.0,81.0,23715.0,68.0,0.0,0.3939700722694397,2.867383512544803,4411.0,217.0,81.0,20.327188940092167,-0.0034044384956359863,-0.03054608404636383,-0.03054608404636383,-0.0009613037109375,0.7225437446921656,0.0,-3.570108357205129
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R1,Ordinary Gabor,grayscale,ordinary fixed-frequency multi-orientation ridge filter,True,0.9598943999735638,0.7725158929824829,0.1313343644142151,0.1313343644142151,1.0,0.2942352294921875,196.0,48.0,19283.0,74.0,3.0,0.274801641702652,3.8375771404864385,3857.0,196.0,48.0,19.678571428571427,0.07358783483505249,-0.045928940176963806,-0.045928940176963806,-0.0685882568359375,1.6927373726338013,3.0,-4.218725868725869
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R2,Literature-Inspired Modified Gabor,grayscale,local orientation and local frequency Gabor; not exact paper replication,True,1.8704470999655314,0.7194498777389526,0.1635875105857849,0.1635875105857849,1.0,0.3499298095703125,188.0,78.0,22933.0,57.0,1.0,0.2839576303958893,2.4855012427506216,4210.0,188.0,78.0,22.393617021276597,0.020521819591522217,-0.013675794005393982,-0.013675794005393982,-0.0128936767578125,0.3406614748979844,1.0,-1.5036802760206989
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R3,Coherence-Guided Directional Diffusion,grayscale,ridge-flow-preserving directional smoothing,True,0.2976672000368126,0.7077802419662476,0.16472284495830536,0.16472284495830536,1.0,0.352996826171875,178.0,81.0,23134.0,49.0,0.0,0.384023517370224,2.1180945794069337,4293.0,178.0,81.0,24.117977528089888,0.008852183818817139,-0.012540459632873535,-0.012540459632873535,-0.00982666015625,-0.026745188445703505,0.0,0.2206802307925919
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R4,Directional Oriented Filter-Bank,grayscale,orientation-selected ridge-flow filtering,True,0.09231899998849258,0.7015878558158875,0.17219452559947968,0.17219452559947968,1.0,0.3595123291015625,186.0,86.0,23561.0,51.0,0.0,0.3785068690776825,2.1645940325113533,4384.0,186.0,86.0,23.56989247311828,0.0026597976684570312,-0.005068778991699219,-0.005068778991699219,-0.0033111572265625,0.019754264658716103,0.0,-0.3274048241790162
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Restoration / Denoising Supporting Candidate,SUP-D1,Wiener Deconvolution,grayscale,supporting restoration; assumes mild Gaussian PSF because direct Altered blur is not known,True,0.0025564999668858945,0.7257595062255859,0.18059098720550537,0.18059098720550537,1.0,0.3661346435546875,179.0,83.0,23995.0,50.0,1.0,0.2910606265068054,2.0837674515524065,4464.0,179.0,83.0,24.93854748603352,0.026831448078155518,0.003327682614326477,0.003327682614326477,0.0033111572265625,-0.06107231630023069,1.0,1.0412501887362247
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Restoration / Denoising Supporting Candidate,SUP-D2,Wavelet Denoising,grayscale,supporting denoising without clean-reference use,True,0.0031974000157788396,0.7079087495803833,0.17659735679626465,0.17659735679626465,1.0,0.3621978759765625,181.0,85.0,23737.0,51.0,0.0,0.2769094705581665,2.148544466444791,4416.0,181.0,85.0,24.39779005524862,0.00898069143295288,-0.0006659477949142456,-0.0006659477949142456,-0.0006256103515625,0.0037046985921538322,0.0,0.5004927579513243
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Restoration / Denoising Supporting Candidate,SUP-D3,Total Variation Restoration,grayscale,supporting edge-preserving smoothing,True,0.005922099982853979,0.7630388736724854,0.16092440485954285,0.16092440485954285,1.0,0.3515777587890625,162.0,61.0,23041.0,49.0,0.0,0.28457966446876526,2.1266438088624624,3916.0,162.0,61.0,24.17283950617284,0.06411081552505493,-0.016338899731636047,-0.016338899731636047,-0.0112457275390625,-0.018195958990174788,0.0,0.27554220887554237
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-2,Closing,binary ridge map,binary ridge-structure restoration,True,0.012132899998687208,0.6989280581474304,0.1772633045911789,0.1772633045911789,1.0,0.369140625,151.0,88.0,24192.0,36.0,0.0,0.35152116417884827,1.4880952380952381,4420.0,151.0,88.0,29.271523178807946,0.0,0.0,0.0,0.006317138671875,-0.656744529757399,0.0,5.37422588151065
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-3,Opening + Closing,binary ridge map,binary ridge-structure restoration,True,0.012132899998687208,0.6989280581474304,0.1772633045911789,0.1772633045911789,1.0,0.3496246337890625,195.0,45.0,22913.0,83.0,27.0,0.28215423226356506,3.6223977654606556,3717.0,195.0,45.0,19.06153846153846,0.0,0.0,0.0,-0.0131988525390625,1.4775579976080184,27.0,-4.835758835758835
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-4,Morphological reconstruction,binary ridge map,binary ridge-structure restoration,True,0.012132899998687208,0.6989280581474304,0.1772633045911789,0.1772633045911789,1.0,0.362457275390625,183.0,89.0,23754.0,50.0,0.0,0.2768375873565674,2.104908646964722,4408.0,183.0,89.0,24.08743169398907,0.0,0.0,0.0,-0.0003662109375,-0.039931120887915394,0.0,0.190134396691775
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-6,Remove small objects / isolated noise,binary ridge map,binary ridge-structure restoration,True,0.012132899998687208,0.6989280581474304,0.1772633045911789,0.1772633045911789,1.0,0.3621368408203125,181.0,89.0,23733.0,49.0,0.0,0.27708253264427185,2.064635739266001,4401.0,181.0,89.0,24.314917127071823,0.0,0.0,0.0,-0.0006866455078125,-0.08020402858663633,0.0,0.4176198297745266
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-8,Controlled ridge-restoration pipeline,binary ridge map,binary ridge-structure restoration,True,0.012132899998687208,0.6989280581474304,0.1772633045911789,0.1772633045911789,1.0,0.192962646484375,138.0,75.0,12646.0,36.0,1.0,0.2865728437900543,2.846749960461806,4166.0,138.0,75.0,30.18840579710145,0.0,0.0,0.0,-0.16986083984375,0.7019101926091689,1.0,6.291108499804153
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M4 / Thinning,M4-T1,Morphological Skeleton,skeleton,skeletonised ridge analysis output,True,0.04717900001560338,0.6989280581474304,0.1772633045911789,0.1772633045911789,1.0,0.063568115234375,138.0,75.0,4166.0,36.0,17.0,0.28900623321533203,8.641382621219394,4166.0,138.0,75.0,30.18840579710145,0.0,0.0,0.0,-0.29925537109375,6.496542853366757,17.0,6.291108499804153
Hard,5,48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\48__F_Left_index_finger_Obl.BMP,data\SOCOFing\Real\48__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M4 / Thinning,M4-T2,Medial Axis,skeleton,medial-axis skeleton analysis output,True,0.04717900001560338,0.6989280581474304,0.1772633045911789,0.1772633045911789,1.0,0.065887451171875,153.0,94.0,4318.0,36.0,15.0,0.28323298692703247,8.337193144974526,4318.0,153.0,94.0,28.22222222222222,0.0,0.0,0.0,-0.29693603515625,6.192353377121888,15.0,4.324924924924925
Hard,6,566__M_Left_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Hard\566__M_Left_middle_finger_Zcut.BMP,data\SOCOFing\Real\566__M_Left_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Input / Common Preprocessing Control,P0,Original Altered Input after P0,grayscale,"input condition and neutral preprocessing control, not enhancement",False,0.0,0.7534165382385254,0.20936381816864014,0.20936381816864014,1.0,0.3741302490234375,228.0,90.0,24519.0,68.0,0.0,0.36534932255744934,2.7733594355397857,5671.0,228.0,90.0,24.87280701754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hard,6,566__M_Left_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Hard\566__M_Left_middle_finger_Zcut.BMP,data\SOCOFing\Real\566__M_Left_middle_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C1,CLAHE,grayscale,local contrast enhancement baseline,True,0.0056507999543100595,0.7835589647293091,0.24823248386383057,0.24823248386383057,1.0,0.420013427734375,247.0,105.0,27526.0,67.0,0.0,0.45782169699668884,2.434062341059362,6231.0,247.0,105.0,25.22672064777328,0.03014242649078369,0.03886866569519043,0.03886866569519043,0.0458831787109375,-0.33929709448042367,0.0,0.353913630229421
