Combination ID,Image,Quality band,Severity,Stage order,Stage,MSE,PSNR (dB),SSIM,Ridge coherence,Runtime (s),Delta PSNR vs previous stage (dB),Delta SSIM vs previous stage,Delta coherence vs previous stage
R1->G2,576__M_Right_middle_finger.BMP,Higher quality,0.55,2,M1 Wiener deconvolution,0.025402194038171712,15.951287708792854,0.5600917841507604,0.5179650783538818,0.002162099990528077,0.3297376961089995,0.040938040423631916,0.0357435941696167
R1->G2,576__M_Right_middle_finger.BMP,Higher quality,0.55,3,M2 Literature-inspired Modified Gabor,0.025594458456522633,15.918540550893972,0.5612592634539003,0.516334056854248,2.0668426000047475,-0.03274715789888205,0.0011674793031398734,-0.001631021499633789
R1->G2,576__M_Right_middle_finger.BMP,Higher quality,0.55,4,Team Final Output,0.025594458456522633,15.918540550893972,0.5612592634539003,0.516334056854248,2.0690046999952756,0.0,0.0,0.0
R1->G2,533__M_Right_ring_finger.BMP,Higher quality,0.75,0,Degraded,0.037505378832330516,14.259064434807145,0.3472088247192675,0.3226686716079712,0.0,,,
R1->G2,533__M_Right_ring_finger.BMP,Higher quality,0.75,1,Common Preprocessing P0,0.037505378832330516,14.259064434807145,0.3472088247192675,0.3226686716079712,0.0,0.0,0.0,0.0
R1->G2,533__M_Right_ring_finger.BMP,Higher quality,0.75,2,M1 Wiener deconvolution,0.03522573272729222,14.531399644042667,0.39590013095385185,0.3766220510005951,0.002281600027345121,0.27233520923552135,0.04869130623458434,0.0539533793926239
R1->G2,533__M_Right_ring_finger.BMP,Higher quality,0.75,3,M2 Literature-inspired Modified Gabor,0.03426099334376573,14.652000495006284,0.4114046108586039,0.39192909002304077,2.045930699969176,0.12060085096361739,0.015504479904752066,0.015307039022445679
R1->G2,533__M_Right_ring_finger.BMP,Higher quality,0.75,4,Team Final Output,0.03426099334376573,14.652000495006284,0.4114046108586039,0.39192909002304077,2.0482122999965213,0.0,0.0,0.0
R1->G2,158__M_Right_middle_finger.BMP,Higher quality,0.35,0,Degraded,0.013497373831101628,18.697507234760902,0.7171050518347732,0.6117162108421326,0.0,,,
R1->G2,158__M_Right_middle_finger.BMP,Higher quality,0.35,1,Common Preprocessing P0,0.013497373831101628,18.697507234760902,0.7171050518347732,0.6117162108421326,0.0,0.0,0.0,0.0
R1->G2,158__M_Right_middle_finger.BMP,Higher quality,0.35,2,M1 Wiener deconvolution,0.012493608932786594,19.03312092194295,0.7397979672442115,0.6229068040847778,0.0020671000238507986,0.33561368718204676,0.022692915409438297,0.011190593242645264
R1->G2,158__M_Right_middle_finger.BMP,Higher quality,0.35,3,M2 Literature-inspired Modified Gabor,0.015322938463102719,18.1465794254028,0.716199549615628,0.6120554804801941,2.034155200002715,-0.8865414965401506,-0.0235984176285835,-0.01085132360458374
R1->G2,158__M_Right_middle_finger.BMP,Higher quality,0.35,4,Team Final Output,0.015322938463102719,18.1465794254028,0.716199549615628,0.6120554804801941,2.036222300026566,0.0,0.0,0.0
R1->G2,148__M_Right_ring_finger.BMP,Higher quality,0.55,0,Degraded,0.028741822356150123,15.414856991757253,0.5234865874058405,0.49878770112991333,0.0,,,
R1->G2,148__M_Right_ring_finger.BMP,Higher quality,0.55,1,Common Preprocessing P0,0.028741822356150123,15.414856991757253,0.5234865874058405,0.49878770112991333,0.0,0.0,0.0,0.0
R1->G2,148__M_Right_ring_finger.BMP,Higher quality,0.55,2,M1 Wiener deconvolution,0.026767183884943577,15.723973175528101,0.5628293700482917,0.530820369720459,0.0023498000227846205,0.3091161837708487,0.03934278264245117,0.032032668590545654
R1->G2,148__M_Right_ring_finger.BMP,Higher quality,0.55,3,M2 Literature-inspired Modified Gabor,0.026720743398670234,15.731514635075236,0.5729638388854635,0.5419204831123352,2.029264599957969,0.007541459547134366,0.01013446883717184,0.01110011339187622
R1->G2,148__M_Right_ring_finger.BMP,Higher quality,0.55,4,Team Final Output,0.026720743398670234,15.731514635075236,0.5729638388854635,0.5419204831123352,2.0316143999807537,0.0,0.0,0.0
R1->G2,112__M_Left_middle_finger.BMP,Medium quality,0.75,0,Degraded,0.03650229166639555,14.376798690551027,0.2948518343508618,0.2769134044647217,0.0,,,
R1->G2,112__M_Left_middle_finger.BMP,Medium quality,0.75,1,Common Preprocessing P0,0.03650229166639555,14.376798690551027,0.2948518343508618,0.2769134044647217,0.0,0.0,0.0,0.0
R1->G2,112__M_Left_middle_finger.BMP,Medium quality,0.75,2,M1 Wiener deconvolution,0.034800066829743986,14.584199220372936,0.3310282695820731,0.3063080906867981,0.0021060999715700746,0.20740052982190882,0.03617643523121128,0.029394686222076416
R1->G2,112__M_Left_middle_finger.BMP,Medium quality,0.75,3,M2 Literature-inspired Modified Gabor,0.034171027708854655,14.663419594051367,0.3395387827225218,0.3163111209869385,2.0402042000205256,0.0792203736784316,0.008510513140448706,0.01000303030014038
R1->G2,112__M_Left_middle_finger.BMP,Medium quality,0.75,4,Team Final Output,0.034171027708854655,14.663419594051367,0.3395387827225218,0.3163111209869385,2.0423102999920957,0.0,0.0,0.0
R1->G2,412__M_Left_middle_finger.BMP,Medium quality,0.35,0,Degraded,0.009071834659731591,20.423048736871216,0.7047279850341517,0.544333815574646,0.0,,,
R1->G2,412__M_Left_middle_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.009071834659731591,20.423048736871216,0.7047279850341517,0.544333815574646,0.0,0.0,0.0,0.0
R1->G2,412__M_Left_middle_finger.BMP,Medium quality,0.35,2,M1 Wiener deconvolution,0.008439588990882319,20.73678703058967,0.7331368261644412,0.5624552369117737,0.0019982000230811536,0.31373829371845474,0.02840884113028952,0.018121421337127686
R1->G2,412__M_Left_middle_finger.BMP,Medium quality,0.35,3,M2 Literature-inspired Modified Gabor,0.009465498737410715,20.238564981081094,0.7311538543129336,0.5716662406921387,2.0270981999929063,-0.49822204950857696,-0.001982971851507642,0.00921100378036499
R1->G2,412__M_Left_middle_finger.BMP,Medium quality,0.35,4,Team Final Output,0.009465498737410715,20.238564981081094,0.7311538543129336,0.5716662406921387,2.0290964000159875,0.0,0.0,0.0
R1->G2,480__M_Right_thumb_finger.BMP,Medium quality,0.55,0,Degraded,0.028699726523408173,15.42122241591465,0.5122240778470925,0.4813656508922577,0.0,,,
R1->G2,480__M_Right_thumb_finger.BMP,Medium quality,0.55,1,Common Preprocessing P0,0.028699726523408173,15.42122241591465,0.5122240778470925,0.4813656508922577,0.0,0.0,0.0,0.0
R1->G2,480__M_Right_thumb_finger.BMP,Medium quality,0.55,2,M1 Wiener deconvolution,0.026720488137116447,15.731556123147675,0.5500364851517571,0.514381468296051,0.0019865999929606915,0.3103337072330241,0.03781240730466462,0.033015817403793335
R1->G2,480__M_Right_thumb_finger.BMP,Medium quality,0.55,3,M2 Literature-inspired Modified Gabor,0.02766639194368893,15.580474747989735,0.5471317424378725,0.5045530796051025,2.026077999966219,-0.15108137515793985,-0.0029047427138845228,-0.009828388690948486
R1->G2,480__M_Right_thumb_finger.BMP,Medium quality,0.55,4,Team Final Output,0.02766639194368893,15.580474747989735,0.5471317424378725,0.5045530796051025,2.0280645999591798,0.0,0.0,0.0
R1->G2,514__F_Left_middle_finger.BMP,Medium quality,0.75,0,Degraded,0.044556419395196015,13.510897168331795,0.3285024152864841,0.3337242603302002,0.0,,,
R1->G2,514__F_Left_middle_finger.BMP,Medium quality,0.75,1,Common Preprocessing P0,0.044556419395196015,13.510897168331795,0.3285024152864841,0.3337242603302002,0.0,0.0,0.0,0.0
R1->G2,514__F_Left_middle_finger.BMP,Medium quality,0.75,2,M1 Wiener deconvolution,0.042408422920845144,13.72547877729152,0.37211069569522676,0.382784903049469,0.00218990002758801,0.2145816089597261,0.04360828040874265,0.0490606427192688
R1->G2,514__F_Left_middle_finger.BMP,Medium quality,0.75,3,M2 Literature-inspired Modified Gabor,0.041860048540456246,13.782002723938904,0.3857437119546236,0.403195321559906,2.3589759999886155,0.05652394664738303,0.013633016259396835,0.02041041851043701
R1->G2,514__F_Left_middle_finger.BMP,Medium quality,0.75,4,Team Final Output,0.041860048540456246,13.782002723938904,0.3857437119546236,0.403195321559906,2.3611659000162035,0.0,0.0,0.0
R1->G2,457__M_Right_index_finger.BMP,Medium quality,0.35,0,Degraded,0.013251318050460982,18.777409222122316,0.6898256189738503,0.6012032628059387,0.0,,,
R1->G2,457__M_Right_index_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.013251318050460982,18.777409222122316,0.6898256189738503,0.6012032628059387,0.0,0.0,0.0,0.0
R1->G2,457__M_Right_index_finger.BMP,Medium quality,0.35,2,M1 Wiener deconvolution,0.012331748820074047,19.08975329807252,0.7135447036434547,0.6136176586151123,0.0019720999989658594,0.31234407595020386,0.023719084669604373,0.012414395809173584
R1->G2,457__M_Right_index_finger.BMP,Medium quality,0.35,3,M2 Literature-inspired Modified Gabor,0.015357558156600346,18.13677831401999,0.6934554266386135,0.6198902130126953,2.176942499994766,-0.9529749840525312,-0.0200892770048412,0.006272554397583008
R1->G2,457__M_Right_index_finger.BMP,Medium quality,0.35,4,Team Final Output,0.015357558156600346,18.13677831401999,0.6934554266386135,0.6198902130126953,2.178914599993732,0.0,0.0,0.0
R1->G2,195__M_Right_index_finger.BMP,Medium quality,0.55,0,Degraded,0.02774234539963244,15.568568254884044,0.5394321414318124,0.5299065709114075,0.0,,,
R1->G2,195__M_Right_index_finger.BMP,Medium quality,0.55,1,Common Preprocessing P0,0.02774234539963244,15.568568254884044,0.5394321414318124,0.5299065709114075,0.0,0.0,0.0,0.0
R1->G2,195__M_Right_index_finger.BMP,Medium quality,0.55,2,M1 Wiener deconvolution,0.025919556086176385,15.8637244072486,0.5715112625076556,0.5579662919044495,0.0024074999964796007,0.29515615236455695,0.03207912107584321,0.028059720993041992
R1->G2,195__M_Right_index_finger.BMP,Medium quality,0.55,3,M2 Literature-inspired Modified Gabor,0.026928297032023756,15.697911108655255,0.574281786933576,0.5723865032196045,2.06320340000093,-0.1658132985933456,0.0027705244259204065,0.01442021131515503
R1->G2,195__M_Right_index_finger.BMP,Medium quality,0.55,4,Team Final Output,0.026928297032023756,15.697911108655255,0.574281786933576,0.5723865032196045,2.0656108999974094,0.0,0.0,0.0
R1->G2,183__M_Left_ring_finger.BMP,Medium quality,0.75,0,Degraded,0.05116287396425381,12.910450679510072,0.32278156574308914,0.3605555295944214,0.0,,,
R1->G2,183__M_Left_ring_finger.BMP,Medium quality,0.75,1,Common Preprocessing P0,0.05116287396425381,12.910450679510072,0.32278156574308914,0.3605555295944214,0.0,0.0,0.0,0.0
R1->G2,183__M_Left_ring_finger.BMP,Medium quality,0.75,2,M1 Wiener deconvolution,0.04834439556222803,13.156538652722992,0.36939152119235164,0.41808342933654785,0.002070199989248067,0.2460879732129193,0.0466099554492625,0.057527899742126465
R1->G2,183__M_Left_ring_finger.BMP,Medium quality,0.75,3,M2 Literature-inspired Modified Gabor,0.04744254299407981,13.238320401603021,0.3807088303553916,0.43116050958633423,2.069437999976799,0.08178174888002943,0.011317309163039968,0.013077080249786377
R1->G2,183__M_Left_ring_finger.BMP,Medium quality,0.75,4,Team Final Output,0.04744254299407981,13.238320401603021,0.3807088303553916,0.43116050958633423,2.071508199966047,0.0,0.0,0.0
R1->G2,494__F_Left_thumb_finger.BMP,Medium quality,0.35,0,Degraded,0.013553076706866908,18.679621036724463,0.7133231194557166,0.6164482831954956,0.0,,,
R1->G2,494__F_Left_thumb_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.013553076706866908,18.679621036724463,0.7133231194557166,0.6164482831954956,0.0,0.0,0.0,0.0
R1->G2,494__F_Left_thumb_finger.BMP,Medium quality,0.35,2,M1 Wiener deconvolution,0.012522172401783167,19.023203212642322,0.7363436773337899,0.628631591796875,0.002388700027950108,0.34358217591785944,0.023020557878073333,0.012183308601379395
R1->G2,494__F_Left_thumb_finger.BMP,Medium quality,0.35,3,M2 Literature-inspired Modified Gabor,0.015034183530806681,18.22920152378464,0.7129997898658323,0.6140713691711426,2.257406999997329,-0.7940016888576835,-0.02334388746795757,-0.014560222625732422
R1->G2,494__F_Left_thumb_finger.BMP,Medium quality,0.35,4,Team Final Output,0.015034183530806681,18.22920152378464,0.7129997898658323,0.6140713691711426,2.259795700025279,0.0,0.0,0.0
R1->G2,159__M_Right_thumb_finger.BMP,Lower quality,0.55,0,Degraded,0.02976756429694738,15.26256699638508,0.3952516253058921,0.37059158086776733,0.0,,,
R1->G2,159__M_Right_thumb_finger.BMP,Lower quality,0.55,1,Common Preprocessing P0,0.02976756429694738,15.26256699638508,0.3952516253058921,0.37059158086776733,0.0,0.0,0.0,0.0
R1->G2,159__M_Right_thumb_finger.BMP,Lower quality,0.55,2,M1 Wiener deconvolution,0.028570962247713067,15.440751326716962,0.4316914302012243,0.39472106099128723,0.0022945000091567636,0.17818433033188086,0.03643980489533222,0.024129480123519897
R1->G2,159__M_Right_thumb_finger.BMP,Lower quality,0.55,3,M2 Literature-inspired Modified Gabor,0.030110742780572755,15.212785310523298,0.42463623511268805,0.3862312138080597,2.0891956000123173,-0.22796601619366363,-0.007055195088536248,-0.008489847183227539
R1->G2,159__M_Right_thumb_finger.BMP,Lower quality,0.55,4,Team Final Output,0.030110742780572755,15.212785310523298,0.42463623511268805,0.3862312138080597,2.091490100021474,0.0,0.0,0.0
R1->G2,493__M_Left_little_finger.BMP,Lower quality,0.75,0,Degraded,0.044177192527388644,13.54801887120194,0.31363286437437116,0.28244054317474365,0.0,,,
R1->G2,493__M_Left_little_finger.BMP,Lower quality,0.75,1,Common Preprocessing P0,0.044177192527388644,13.54801887120194,0.31363286437437116,0.28244054317474365,0.0,0.0,0.0,0.0
R1->G2,493__M_Left_little_finger.BMP,Lower quality,0.75,2,M1 Wiener deconvolution,0.04254976064983503,13.711028785582007,0.3514122692823294,0.3080686330795288,0.002110699948389083,0.1630099143800674,0.037779404907958225,0.025628089904785156
R1->G2,493__M_Left_little_finger.BMP,Lower quality,0.75,3,M2 Literature-inspired Modified Gabor,0.04222832777707023,13.74396116102207,0.3557515706418441,0.3106068968772888,2.389276600035373,0.032932375440063666,0.004339301359514713,0.0025382637977600098
R1->G2,493__M_Left_little_finger.BMP,Lower quality,0.75,4,Team Final Output,0.04222832777707023,13.74396116102207,0.3557515706418441,0.3106068968772888,2.391387299983762,0.0,0.0,0.0
R1->G2,543__M_Right_middle_finger.BMP,Lower quality,0.35,0,Degraded,0.013593711746510157,18.666619434933,0.622298704735867,0.4842648506164551,0.0,,,
R1->G2,543__M_Right_middle_finger.BMP,Lower quality,0.35,1,Common Preprocessing P0,0.013593711746510157,18.666619434933,0.622298704735867,0.4842648506164551,0.0,0.0,0.0,0.0
R1->G2,543__M_Right_middle_finger.BMP,Lower quality,0.35,2,M1 Wiener deconvolution,0.012930871748949344,18.883721956922052,0.6539069612884598,0.49805665016174316,0.002134400012437254,0.21710252198905167,0.031608256552592806,0.013791799545288086
R1->G2,543__M_Right_middle_finger.BMP,Lower quality,0.35,3,M2 Literature-inspired Modified Gabor,0.014374163914310548,18.42417407018252,0.6507166222067902,0.4975470006465912,2.0593525000149384,-0.4595478867395322,-0.0031903390816696575,-0.0005096495151519775
R1->G2,543__M_Right_middle_finger.BMP,Lower quality,0.35,4,Team Final Output,0.014374163914310548,18.42417407018252,0.6507166222067902,0.4975470006465912,2.0614869000273757,0.0,0.0,0.0
R1->G2,471__M_Left_little_finger.BMP,Lower quality,0.55,0,Degraded,0.030785269586528136,15.116570389401645,0.45705769311734173,0.48607102036476135,0.0,,,
R1->G2,471__M_Left_little_finger.BMP,Lower quality,0.55,1,Common Preprocessing P0,0.030785269586528136,15.116570389401645,0.45705769311734173,0.48607102036476135,0.0,0.0,0.0,0.0
R1->G2,471__M_Left_little_finger.BMP,Lower quality,0.55,2,M1 Wiener deconvolution,0.028906988012384807,15.389971576460912,0.4971780012518633,0.5117788910865784,0.0020594000234268606,0.2734011870592674,0.040120308134521554,0.025707870721817017
R1->G2,471__M_Left_little_finger.BMP,Lower quality,0.55,3,M2 Literature-inspired Modified Gabor,0.030041811682682378,15.222738805870705,0.496241939493489,0.5153793096542358,2.1408304999931715,-0.16723277059020702,-0.0009360617583742958,0.0036004185676574707
R1->G2,471__M_Left_little_finger.BMP,Lower quality,0.55,4,Team Final Output,0.030041811682682378,15.222738805870705,0.496241939493489,0.5153793096542358,2.1428899000165984,0.0,0.0,0.0
R1->G2,516__M_Right_little_finger.BMP,Lower quality,0.75,0,Degraded,0.044848563318974695,13.482514646072946,0.29702657738757515,0.3059859275817871,0.0,,,
R1->G2,516__M_Right_little_finger.BMP,Lower quality,0.75,1,Common Preprocessing P0,0.044848563318974695,13.482514646072946,0.29702657738757515,0.3059859275817871,0.0,0.0,0.0,0.0
R1->G2,516__M_Right_little_finger.BMP,Lower quality,0.75,2,M1 Wiener deconvolution,0.04262519332810341,13.70333638236675,0.3358044662253286,0.3406983017921448,0.002527299977373332,0.22082173629380364,0.03877788883775346,0.034712374210357666
R1->G2,516__M_Right_little_finger.BMP,Lower quality,0.75,3,M2 Literature-inspired Modified Gabor,0.04197330534366326,13.770268293114864,0.3448147974107373,0.35031402111053467,2.04716209997423,0.06693191074811367,0.009010331185408671,0.009615719318389893
R1->G2,516__M_Right_little_finger.BMP,Lower quality,0.75,4,Team Final Output,0.04197330534366326,13.770268293114864,0.3448147974107373,0.35031402111053467,2.0496893999516033,0.0,0.0,0.0
R1->G2,455__M_Left_little_finger.BMP,Lower quality,0.35,0,Degraded,0.011603674548016493,19.354044604952506,0.6664696059230519,0.5289819240570068,0.0,,,
R1->G2,455__M_Left_little_finger.BMP,Lower quality,0.35,1,Common Preprocessing P0,0.011603674548016493,19.354044604952506,0.6664696059230519,0.5289819240570068,0.0,0.0,0.0,0.0
R1->G2,455__M_Left_little_finger.BMP,Lower quality,0.35,2,M1 Wiener deconvolution,0.010929662690315594,19.613932409775718,0.6970263302313555,0.5462804436683655,0.00201660004677251,0.2598878048232116,0.030556724308303584,0.017298519611358643
R1->G2,455__M_Left_little_finger.BMP,Lower quality,0.35,3,M2 Literature-inspired Modified Gabor,0.011305943651364139,19.466931833870092,0.7079178625435573,0.5620177984237671,2.1563252999912947,-0.14700057590562565,0.010891532312201746,0.01573735475540161
R1->G2,455__M_Left_little_finger.BMP,Lower quality,0.35,4,Team Final Output,0.011305943651364139,19.466931833870092,0.7079178625435573,0.5620177984237671,2.1583419000380673,0.0,0.0,0.0
R1->G2,466__F_Left_little_finger.BMP,Lower quality,0.55,0,Degraded,0.03090636792412731,15.09952029656597,0.44553192054988794,0.43197768926620483,0.0,,,
