Experiment,Protocol,Category,Image,Relative path,Seed,Candidate ID,Pipeline,Stage order,Stage,Stage parameters,Runtime (s),MSE,MSE_255_equivalent,PSNR (dB),SSIM,Delta PSNR vs previous stage (dB),Delta MSE vs previous stage,Delta SSIM vs previous stage,Altered split,Ridge coherence,Local contrast,Foreground/background separation proxy,Ridge coverage in foreground,Fragmentation per 1000 ridge pixels,Small connected components <20px,Ridge continuity proxy,Delta Ridge coherence vs previous stage,Delta Local contrast vs previous stage,Delta Fragmentation per 1000 ridge pixels vs previous stage,Delta Ridge continuity proxy vs previous stage
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.8234990999335423,,,,,,,,Altered-Medium,0.7075714468955994,0.15184280276298523,0.15184280276298523,0.2868499755859375,3.829990956965796,1.0,22.23204419889503,0.016046226024627686,-0.015091091394424438,0.10000079999537714,-0.7847155776412826
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.6393790245056152,0.171784907579422,0.171784907579422,0.2951812744140625,3.8252778495735336,3.0,21.873684210526317,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.08973739994689822,,,,,,,,Altered-Medium,0.6915252208709717,0.16693389415740967,0.16693389415740967,0.2945404052734375,3.729990156970419,1.0,23.01675977653631,0.052146196365356445,-0.004851013422012329,-0.09528769260311476,1.143075566009994
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.3031139000086114,,,,,,,,Altered-Medium,0.6970531940460205,0.15563331544399261,0.15563331544399261,0.287445068359375,3.7689775984711753,1.0,22.689265536723163,0.005527973175048828,-0.011300578713417053,0.0389874415007565,-0.3274942398131486
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.6393790245056152,0.171784907579422,0.171784907579422,0.2951812744140625,3.8252778495735336,3.0,21.873684210526317,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.003694599959999323,,,,,,,,Altered-Medium,0.6653305888175964,0.16414085030555725,0.16414085030555725,0.2925262451171875,4.016483229878462,3.0,20.74742268041237,0.0259515643119812,-0.007644057273864746,0.1912053803049285,-1.126261530113947
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09528789995238185,,,,,,,,Altered-Medium,0.7071856260299683,0.15909190475940704,0.15909190475940704,0.2903900146484375,3.783300930061479,0.0,22.627118644067796,0.041855037212371826,-0.0050489455461502075,-0.23318229981698302,1.8796959636554256
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.36004220007453114,,,,,,,,Altered-Medium,0.7106904983520508,0.14861594140529633,0.14861594140529633,0.2841339111328125,3.974007840610064,1.0,21.716666666666665,0.0035048723220825195,-0.010475963354110718,0.19070691054858502,-0.9104519774011308
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C0_NLM,NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.6775987148284912,0.1916322112083435,0.1916322112083435,0.406158447265625,2.366819445488016,0.0,31.547619047619047,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09797100001014769,,,,,,,,Altered-Medium,0.7240519523620605,0.1876334398984909,0.5889262184500694,0.4018134354871098,2.268096720870334,3.0,32.132075471698116,0.046453237533569336,-0.0039987713098526,-0.09872272461768183,0.5844564240790682
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C1_TV_NLM,TV -> NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.6775987148284912,0.1916322112083435,0.1916322112083435,0.406158447265625,2.366819445488016,0.0,31.547619047619047,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.003986900090239942,,,,,,,,Altered-Medium,0.6997811794281006,0.1828063428401947,0.1828063428401947,0.403900146484375,2.5689459765772575,2.0,29.48,0.022182464599609375,-0.008825868368148804,0.20212653108924172,-2.067619047619047
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09364910004660487,,,,,,,,Altered-Medium,0.7422766089439392,0.1791052520275116,0.5942453183233738,0.3957782409855956,2.2009983099477264,1.0,33.816326530612244,0.04249542951583862,-0.0037010908126831055,-0.36794766662953116,4.336326530612244
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.6775987148284912,0.1916322112083435,0.1916322112083435,0.406158447265625,2.366819445488016,0.0,31.547619047619047,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09372460003942251,,,,,,,,Altered-Medium,0.7240519523620605,0.1876334398984909,0.5889262184500694,0.4018134354871098,2.268096720870334,3.0,32.132075471698116,0.046453237533569336,-0.0039987713098526,-0.09872272461768183,0.5844564240790682
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.8179795999312773,,,,,,,,Altered-Medium,0.7448642253875732,0.17154152691364288,0.17154152691364288,0.392578125,2.448694029850746,1.0,31.975,0.020812273025512695,-0.016091912984848022,0.18059730898041204,-0.1570754716981142
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.6775987148284912,0.1916322112083435,0.1916322112083435,0.406158447265625,2.366819445488016,0.0,31.547619047619047,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09273969999048859,,,,,,,,Altered-Medium,0.7240519523620605,0.1876334398984909,0.5889262184500694,0.4018134354871098,2.268096720870334,3.0,32.132075471698116,0.046453237533569336,-0.0039987713098526,-0.09872272461768183,0.5844564240790682
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2908169999718666,,,,,,,,Altered-Medium,0.7274173498153687,0.17112937569618225,0.17112937569618225,0.394622802734375,2.4360064960173227,1.0,30.95731707317073,0.0033653974533081055,-0.016504064202308655,0.16790977514698868,-1.1747583985273842
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.6775987148284912,0.1916322112083435,0.1916322112083435,0.406158447265625,2.366819445488016,0.0,31.547619047619047,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.0033937999978661537,,,,,,,,Altered-Medium,0.6997811794281006,0.1828063428401947,0.1828063428401947,0.403900146484375,2.5689459765772575,2.0,29.48,0.022182464599609375,-0.008825868368148804,0.20212653108924172,-2.067619047619047
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.08744549995753914,,,,,,,,Altered-Medium,0.7422766089439392,0.1791052520275116,0.5942453183233738,0.3957782409855956,2.2009983099477264,1.0,33.816326530612244,0.04249542951583862,-0.0037010908126831055,-0.36794766662953116,4.336326530612244
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,462__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\462__M_Left_thumb_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2872736999997869,,,,,,,,Altered-Medium,0.7436375021934509,0.1648188978433609,0.5806560069322586,0.3848090642047839,2.625307968819419,1.0,29.466666666666665,0.0013608932495117188,-0.014286354184150696,0.4243096588716928,-4.349659863945579
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C0_NLM,NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.7494031190872192,0.21506711840629578,0.21506711840629578,0.412994384765625,2.3276435380181777,1.0,29.567164179104477,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09019519994035363,,,,,,,,Altered-Hard,0.8015766739845276,0.20944330096244812,0.20944330096244812,0.4124908447265625,2.2934931380164985,1.0,31.0,0.05217355489730835,-0.005623817443847656,-0.03415040000167924,1.432835820895523
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.7494031190872192,0.21506711840629578,0.21506711840629578,0.412994384765625,2.3276435380181777,1.0,29.567164179104477,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.0037921000039204955,,,,,,,,Altered-Hard,0.7673285603523254,0.20492035150527954,0.20492035150527954,0.4110870361328125,2.412679559036413,1.0,29.82051282051282,0.0179254412651062,-0.010146766901016235,0.08503602101823526,0.2533486414083441
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09423589997459203,,,,,,,,Altered-Hard,0.8166618943214417,0.19878390431404114,0.19878390431404114,0.410003662109375,2.232973576479345,0.0,32.84090909090909,0.04933333396911621,-0.006136447191238403,-0.17970598255706793,3.0203962703962723
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.7494031190872192,0.21506711840629578,0.21506711840629578,0.412994384765625,2.3276435380181777,1.0,29.567164179104477,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09137110004667193,,,,,,,,Altered-Hard,0.8015766739845276,0.20944330096244812,0.20944330096244812,0.4124908447265625,2.2934931380164985,1.0,31.0,0.05217355489730835,-0.005623817443847656,-0.03415040000167924,1.432835820895523
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.8088812999194488,,,,,,,,Altered-Hard,0.799432635307312,0.19280698895454407,0.19280698895454407,0.4052734375,2.484939759036145,2.0,31.14516129032258,-0.002144038677215576,-0.016636312007904053,0.19144662101964638,0.14516129032258007
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.7494031190872192,0.21506711840629578,0.21506711840629578,0.412994384765625,2.3276435380181777,1.0,29.567164179104477,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.08569650002755225,,,,,,,,Altered-Hard,0.8015766739845276,0.20944330096244812,0.20944330096244812,0.4124908447265625,2.2934931380164985,1.0,31.0,0.05217355489730835,-0.005623817443847656,-0.03415040000167924,1.432835820895523
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.280113400076516,,,,,,,,Altered-Hard,0.8017207980155945,0.19141390919685364,0.19141390919685364,0.4038543701171875,2.5692371632599085,1.0,28.875,0.00014412403106689453,-0.018029391765594482,0.27574402524341,-2.125
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.7494031190872192,0.21506711840629578,0.21506711840629578,0.412994384765625,2.3276435380181777,1.0,29.567164179104477,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.004006600007414818,,,,,,,,Altered-Hard,0.7673285603523254,0.20492035150527954,0.20492035150527954,0.4110870361328125,2.412679559036413,1.0,29.82051282051282,0.0179254412651062,-0.010146766901016235,0.08503602101823526,0.2533486414083441
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09060280001722276,,,,,,,,Altered-Hard,0.8166618943214417,0.19878390431404114,0.19878390431404114,0.410003662109375,2.232973576479345,0.0,32.84090909090909,0.04933333396911621,-0.006136447191238403,-0.17970598255706793,3.0203962703962723
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Hard\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2792178000090644,,,,,,,,Altered-Hard,0.8147497773170471,0.18213480710983276,0.18213480710983276,0.4009246826171875,2.4738344433872506,2.0,29.973684210526315,-0.0019121170043945312,-0.016649097204208374,0.24086086690790554,-2.8672248803827785
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C0_NLM,NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.6557906270027161,0.20133183896541595,0.20133183896541595,0.3963165283203125,2.233088206984176,0.0,23.22072072072072,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.08765350002795458,,,,,,,,Altered-Hard,0.7026429176330566,0.1958596557378769,0.1958596557378769,0.3940277099609375,2.0911590442628665,0.0,24.104761904761904,0.046852290630340576,-0.0054721832275390625,-0.1419291627213095,0.8840411840411839
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C1_TV_NLM,TV -> NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.6557906270027161,0.20133183896541595,0.20133183896541595,0.3963165283203125,2.233088206984176,0.0,23.22072072072072,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.003886000020429492,,,,,,,,Altered-Hard,0.6816990971565247,0.1927691251039505,0.1927691251039505,0.3946533203125,2.3198267862666255,0.0,22.795454545454547,0.025908470153808594,-0.008562713861465454,0.08673857928244955,-0.4252661752661737
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.0867007999913767,,,,,,,,Altered-Hard,0.7259730100631714,0.1869763880968094,0.1869763880968094,0.3909759521484375,2.1465089958240644,0.0,24.205882352941178,0.04427391290664673,-0.005792737007141113,-0.17331779044256113,1.4104278074866308
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Hard,0.6557906270027161,0.20133183896541595,0.20133183896541595,0.3963165283203125,2.233088206984176,0.0,23.22072072072072,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09383529995102435,,,,,,,,Altered-Hard,0.7026429176330566,0.1958596557378769,0.1958596557378769,0.3940277099609375,2.0911590442628665,0.0,24.104761904761904,0.046852290630340576,-0.0054721832275390625,-0.1419291627213095,0.8840411840411839
direct Altered compatibility,direct_altered_no_synthetic_degradation,Hard,285__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Hard\285__M_Left_thumb_finger_Obl.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.8139414000324905,,,,,,,,Altered-Hard,0.7176014184951782,0.18233513832092285,0.18233513832092285,0.38818359375,2.3584905660377355,0.0,23.623809523809523,0.014958500862121582,-0.01352451741695404,0.2673315217748691,-0.480952380952381
